model,algo,config,bpp,attempt,ppl_wikitext,ppl_c4,load_mem_allot,model_storage_size,quant_duration,param_count
Meta-Llama-3-8B,mxq,6_17,6.17,mxq1,6.0255,9.3334,7.93,6.97,22.93013048171997,8000000000
Meta-Llama-3-8B,mxq,6_13,6.13,mxq1,6.0184,9.3218,7.9,6.94,21.69773030281067,8000000000
Llama-2-13b-hf,mxq,6_43,6.43,mxq1,4.6617,6.4843,11.27,10.11,40.88297891616821,13000000000
Llama-2-7b-hf,mxq,6_51,6.51,mxq1,5.2543,7.0177,6.13,5.4,24.40671682357788,7000000000
Llama-2-13b-hf,mxq,6_61,6.61,mxq1,4.6611,6.4834,11.5,10.38,48.03984093666077,13000000000
Llama-2-13b-hf,mxq,6_03,6.03,mxq1,4.6664,6.4897,10.71,9.55,,13000000000
Llama-2-7b-hf,mxq,6_53,6.53,mxq1,5.252,7.0181,6.15,5.41,24.252538204193115,7000000000
Meta-Llama-3-8B,mxq,6_19,6.19,mxq1,6.0189,9.3196,7.95,6.99,24.800605058670044,8000000000
Llama-2-7b-hf,mxq,6_57,6.57,mxq1,5.2477,7.0146,6.16,5.44,23.827990531921387,7000000000
Meta-Llama-3-8B,mxq,6_21,6.21,mxq1,6.0204,9.319,7.96,7,29.62066912651062,8000000000
Llama-2-13b-hf,mxq,6_65,6.65,mxq1,4.6601,6.4825,11.56,10.43,46.842421531677246,13000000000
Meta-Llama-3-8B,mxq,6_25,6.25,mxq1,6.0267,9.3208,7.97,7.04,22.11001920700073,8000000000
Meta-Llama-3-8B,mxq,6_05,6.05,mxq1,6.0212,9.3245,7.83,6.87,23.453336477279663,8000000000
Meta-Llama-3-8B,mxq,6_37,6.37,mxq1,6.0249,9.3159,8.06,7.13,22.570733785629272,8000000000
Llama-2-13b-hf,mxq,6_15,6.15,mxq1,4.6647,6.4886,10.85,9.7,43.04915261268616,13000000000
Llama-2-7b-hf,mxq,6_39,6.39,mxq1,5.2537,7.0212,6.04,5.31,22.958473443984985,7000000000
Llama-2-7b-hf,mxq,6_45,6.45,mxq1,5.2531,7.02,6.09,5.35,23.5776686668396,7000000000
Llama-2-7b-hf,mxq,6_65,6.65,mxq1,5.2479,7.0134,6.22,5.5,21.540367126464844,7000000000
Llama-2-13b-hf,mxq,6_21,6.21,mxq1,4.6639,6.4876,10.94,9.78,41.25605297088623,13000000000
Meta-Llama-3-8B,mxq,6_15,6.15,mxq1,6.0204,9.3249,7.91,6.95,26.227903127670288,8000000000
Llama-2-13b-hf,mxq,6_63,6.63,mxq1,4.66,6.4825,11.53,10.4,51.91605401039124,13000000000
Meta-Llama-3-8B,mxq,6_33,6.33,mxq1,6.0364,9.3301,8.03,7.1,24.40437388420105,8000000000
Llama-2-7b-hf,mxq,6_47,6.47,mxq1,5.2523,7.0194,6.1,5.37,23.60258746147156,7000000000
Llama-2-7b-hf,mxq,6_09,6.09,mxq1,5.2569,7.0255,5.82,5.08,23.579248666763306,7000000000
Llama-2-7b-hf,mxq,6_13,6.13,mxq1,5.2579,7.0239,5.85,5.11,25.49895691871643,7000000000
Llama-2-13b-hf,mxq,6_11,6.11,mxq1,4.6657,6.489,10.79,9.64,43.13880181312561,13000000000
Meta-Llama-3-8B,mxq,6_47,6.47,mxq1,6.0244,9.3178,8.15,7.21,21.61146068572998,8000000000
Llama-2-7b-hf,mxq,6_69,6.69,mxq1,5.2485,7.0141,6.25,5.53,19.48853874206543,7000000000
Meta-Llama-3-8B,mxq,6_61,6.61,mxq1,6.0215,9.3132,8.26,7.33,26.014561891555783,8000000000
Meta-Llama-3-8B,mxq,6_07,6.07,mxq1,6.0214,9.3248,7.85,6.89,21.678030729293823,8000000000
Llama-2-13b-hf,mxq,6_13,6.13,mxq1,4.6656,6.4888,10.82,9.67,42.97390532493591,13000000000
Meta-Llama-3-8B,mxq,6_11,6.11,mxq1,6.0281,9.3349,7.88,6.92,22.508207082748413,8000000000
Llama-2-13b-hf,mxq,6_49,6.49,mxq1,4.6612,6.4834,11.36,10.2,40.99091172218323,13000000000
Llama-2-7b-hf,mxq,6_15,6.15,mxq1,5.2566,7.0244,5.86,5.13,26.007137298583984,7000000000
Meta-Llama-3-8B,mxq,6_43,6.43,mxq1,6.0233,9.3121,8.11,7.18,22.1263689994812,8000000000
Llama-2-13b-hf,mxq,6_27,6.27,mxq1,4.6632,6.4869,11.03,9.87,40.72089266777039,13000000000
Llama-2-13b-hf,mxq,6_35,6.35,mxq1,4.6628,6.4858,11.15,9.99,41.26778674125672,13000000000
Llama-2-7b-hf,mxq,6_21,6.21,mxq1,5.2549,7.0247,5.91,5.17,23.470106840133667,7000000000
Llama-2-7b-hf,mxq,6_29,6.29,mxq1,5.2545,7.0224,5.97,5.23,22.15794897079468,7000000000
Llama-2-13b-hf,mxq,6_45,6.45,mxq1,4.6614,6.4834,11.33,10.17,,13000000000
Meta-Llama-3-8B,mxq,6_69,6.69,mxq1,6.0196,9.3092,8.32,7.39,29.697371244430546,8000000000
Llama-2-13b-hf,mxq,6_07,6.07,mxq1,4.666,6.4894,10.73,9.58,41.26340532302856,13000000000
Llama-2-13b-hf,mxq,6_09,6.09,mxq1,4.6659,6.4893,10.76,9.61,42.23245668411255,13000000000
Meta-Llama-3-8B,mxq,6_41,6.41,mxq1,6.0267,9.3203,8.1,7.17,21.650339126586918,8000000000
Llama-2-13b-hf,mxq,6_69,6.69,mxq1,4.6599,6.482,11.61,10.49,46.32084965705872,13000000000
Llama-2-13b-hf,mxq,6_19,6.19,mxq1,4.6644,6.4879,10.91,9.75,41.54255795478821,13000000000
Meta-Llama-3-8B,mxq,6_27,6.27,mxq1,6.028,9.3193,7.98,7.05,24.82377791404724,8000000000
Llama-2-7b-hf,mxq,6_43,6.43,mxq1,5.2532,7.0199,6.07,5.34,24.302505254745483,7000000000
Llama-2-7b-hf,mxq,6_41,6.41,mxq1,5.2543,7.0191,6.06,5.32,23.89293384552002,7000000000
Llama-2-13b-hf,mxq,6_59,6.59,mxq1,4.6621,6.4832,11.51,10.39,45.42416024208069,13000000000
Llama-2-7b-hf,mxq,6_25,6.25,mxq1,5.2543,7.0225,5.94,5.2,25.61358904838562,7000000000
Meta-Llama-3-8B,mxq,6_23,6.23,mxq1,6.0203,9.3191,7.98,7.02,,8000000000
Llama-2-7b-hf,mxq,6_49,6.49,mxq1,5.2533,7.02,6.12,5.38,23.66926622390747,7000000000
Llama-2-7b-hf,mxq,6_68,6.68,mxq1,5.2474,7.0129,6.24,5.53,18.623168230056763,7000000000
Meta-Llama-3-8B,mxq,6_35,6.35,mxq1,6.0297,9.324,8.05,7.12,22.2740695476532,8000000000
Meta-Llama-3-8B,mxq,6_57,6.57,mxq1,6.0251,9.314,8.23,7.3,22.460713386535645,8000000000
Llama-2-13b-hf,mxq,6_41,6.41,mxq1,4.6621,6.4844,11.27,10.11,42.46510314941406,13000000000
Llama-2-7b-hf,mxq,6_63,6.63,mxq1,5.2478,7.0137,6.2,5.49,23.32294535636902,7000000000
Llama-2-13b-hf,mxq,6_47,6.47,mxq1,4.661,6.4841,11.33,10.17,40.20678114891052,13000000000
Llama-2-13b-hf,mxq,6_68,6.68,mxq1,4.6603,6.4817,11.6,10.48,,13000000000
Llama-2-7b-hf,mxq,6_33,6.33,mxq1,5.2551,7.022,6,5.26,23.536144733428955,7000000000
Llama-2-13b-hf,mxq,6_53,6.53,mxq1,4.6605,6.4831,11.41,10.26,47.275832176208496,13000000000
Llama-2-7b-hf,mxq,6_59,6.59,mxq1,5.2492,7.015,6.17,5.46,22.223248958587646,7000000000
Llama-2-13b-hf,mxq,6_05,6.05,mxq1,4.6662,6.4897,10.71,9.55,40.876850605010986,13000000000
Llama-2-7b-hf,mxq,6_27,6.27,mxq1,5.2544,7.0221,5.95,5.21,,7000000000
Llama-2-7b-hf,mxq,6_31,6.31,mxq1,5.2561,7.0211,5.98,5.25,23.40264344215393,7000000000
Meta-Llama-3-8B,mxq,6_39,6.39,mxq1,6.0355,9.3291,8.08,7.15,24.07836151123047,8000000000
Llama-2-13b-hf,mxq,6_55,6.55,mxq1,4.6615,6.4827,11.44,10.32,47.41357588768005,13000000000
Meta-Llama-3-8B,mxq,6_31,6.31,mxq1,6.0257,9.3162,8.02,7.08,21.799571752548218,8000000000
Llama-2-7b-hf,mxq,6_55,6.55,mxq1,5.252,7.0178,6.16,5.43,25.579577922821045,7000000000
Llama-2-13b-hf,mxq,6_57,6.57,mxq1,4.6613,6.4838,11.44,10.32,48.70770192146301,13000000000
Meta-Llama-3-8B,mxq,6_63,6.63,mxq1,6.0223,9.3111,8.28,7.34,32.62412476539612,8000000000
Meta-Llama-3-8B,mxq,6_53,6.53,mxq1,6.0235,9.3147,8.19,7.26,21.89174175262451,8000000000
Llama-2-7b-hf,mxq,6_35,6.35,mxq1,5.2542,7.0218,6.01,5.28,23.822951555252075,7000000000
Llama-2-13b-hf,mxq,6_17,6.17,mxq1,4.6644,6.4882,10.88,9.72,41.66511559486389,13000000000
Llama-2-7b-hf,mxq,6_61,6.61,mxq1,5.2481,7.0141,6.19,5.47,22.252615690231323,7000000000
Llama-2-7b-hf,mxq,6_23,6.23,mxq1,5.2556,7.0216,5.94,5.2,24.29988169670105,7000000000
Llama-2-13b-hf,mxq,6_51,6.51,mxq1,4.6611,6.4833,11.38,10.23,47.42530488967896,13000000000
Llama-2-13b-hf,mxq,6_23,6.23,mxq1,4.6632,6.4872,10.97,9.81,40.49730682373047,13000000000
Meta-Llama-3-8B,mxq,6_51,6.51,mxq1,6.0235,9.3155,8.18,7.25,23.38687777519226,8000000000
Meta-Llama-3-8B,mxq,6_09,6.09,mxq1,6.0223,9.3269,7.87,6.91,21.811362504959103,8000000000
Meta-Llama-3-8B,mxq,6_65,6.65,mxq1,6.02,9.3116,8.29,7.36,23.72496223449707,8000000000
Llama-2-7b-hf,mxq,6_19,6.19,mxq1,5.2561,7.0244,5.89,5.16,23.7013635635376,7000000000
Llama-2-13b-hf,mxq,6_25,6.25,mxq1,4.6634,6.487,11,9.84,40.478312492370605,13000000000
Meta-Llama-3-8B,mxq,6_68,6.68,mxq1,6.0187,9.3106,8.32,7.39,23.753955841064453,8000000000
Meta-Llama-3-8B,mxq,6_49,6.49,mxq1,6.0197,9.3095,8.16,7.23,22.288695335388184,8000000000
Meta-Llama-3-8B,mxq,6_45,6.45,mxq1,6.0349,9.328,8.13,7.2,26.3365170955658,8000000000
Llama-2-7b-hf,mxq,6_07,6.07,mxq1,5.2577,7.0265,5.8,5.07,24.80626630783081,7000000000
Llama-2-7b-hf,mxq,6_11,6.11,mxq1,5.2581,7.027,5.83,5.1,24.015952348709103,7000000000
Llama-2-13b-hf,mxq,6_39,6.39,mxq1,4.6624,6.4852,11.21,10.05,42.11790657043457,13000000000
Llama-2-7b-hf,mxq,6_17,6.17,mxq1,5.2561,7.0242000000000004,5.88,5.14,25.667489767074585,7000000000
Llama-2-13b-hf,mxq,6_37,6.37,mxq1,4.6621,6.4844,11.27,10.11,40.69702291488648,13000000000
Llama-2-13b-hf,mxq,6_29,6.29,mxq1,4.6629,6.4868,11.06,9.9,41.20186710357666,13000000000
Llama-2-7b-hf,mxq,6_05,6.05,mxq1,5.2595,7.027,5.79,5.05,24.817551374435425,7000000000
Meta-Llama-3-8B,mxq,6_59,6.59,mxq1,6.0223,9.3125,8.24,7.31,22.284267902374268,8000000000
Meta-Llama-3-8B,mxq,6_55,6.55,mxq1,6.0262,9.3151,8.21,7.28,22.58908176422119,8000000000
Meta-Llama-3-8B,mxq,6_29,6.29,mxq1,6.0326,9.3305,8,7.07,21.697081089019772,8000000000
Llama-2-7b-hf,mxq,6_03,6.03,mxq1,5.2586,7.0262,5.77,5.04,24.330801725387573,7000000000
Meta-Llama-3-8B,mxq,6_03,6.03,mxq1,6.0233,9.3289,7.82,6.86,21.86263394355774,8000000000
Llama-2-7b-hf,mxq,6_37,6.37,mxq1,5.2538,7.0209,6.03,5.29,23.21137380599976,7000000000
Llama-2-13b-hf,mxq,6_33,6.33,mxq1,4.6626,6.4866,11.12,9.96,40.69988703727722,13000000000
Llama-2-13b-hf,mxq,6_31,6.31,mxq1,4.6627,6.4867,11.09,9.93,41.30996322631836,13000000000
Llama-2-13b-hf,mxq,5_54,5.54,mxq1,4.6775,6.4957,9.95,8.79,49.31647300720215,13000000000
Llama-2-13b-hf,mxq,5_30,5.3,mxq1,4.6826,6.5008,9.6,8.44,50.00987195968628,13000000000
Llama-2-7b-hf,mxq,3_97,3.97,mxq1,5.4148,7.2837,4.45,3.71,27.978615045547485,7000000000
Llama-2-13b-hf,mxq,3_83,3.83,mxq1,4.8208,6.6878,8.04,6.89,59.59459114074707,13000000000
Llama-2-7b-hf,mxq,4_39,4.39,mxq1,5.3019,7.0924,4.53,3.8,25.628430366516117,7000000000
Llama-2-13b-hf,mxq,7_01,7.01,mxq1,4.6542,6.4764,12.12,11,48.17560935020447,13000000000
Llama-2-13b-hf,mxq,5_52,5.52,mxq1,4.6788,6.4974,9.92,8.76,49.76578426361084,13000000000
Llama-2-13b-hf,mxq,3_37,3.37,mxq1,4.9883,6.9425,7.32,6.16,59.85954761505127,13000000000
Meta-Llama-3-8B,mxq,4_93,4.93,mxq1,6.0555,9.3822,6.92,5.96,21.183979988098145,8000000000
Llama-2-7b-hf,mxq,5_42,5.42,mxq1,5.2704,7.0446,5.31,4.58,23.909502029418945,7000000000
Llama-2-7b-hf,mxq,3_67,3.67,mxq1,5.5248,7.4694,4.33,3.59,28.905683755874637,7000000000
Llama-2-7b-hf,mxq,6_96,6.96,mxq1,5.2446,7.0085,6.45,5.74,18.35683536529541,7000000000
Llama-2-13b-hf,mxq,7_19,7.19,mxq1,4.6531,6.4756,12.35,11.23,48.2488226890564,13000000000
Llama-2-13b-hf,mxq,3_91,3.91,mxq1,4.8,6.655,8.16,7,59.70643973350525,13000000000
Meta-Llama-3-8B,mxq,3_89,3.89,mxq1,6.6791,10.5005,6.38,5.42,25.70332360267639,8000000000
Llama-2-7b-hf,mxq,7_26,7.26,mxq1,5.2415,7.002,6.68,5.96,18.305686235427856,7000000000
Meta-Llama-3-8B,mxq,5_42,5.42,mxq1,6.0463,9.3688,7.32,6.36,21.39477300643921,8000000000
Llama-2-7b-hf,mxq,3_79,3.79,mxq1,5.4756,7.3919,4.39,3.65,27.739007472991943,7000000000
Llama-2-7b-hf,mxq,3_77,3.77,mxq1,5.4789,7.4043,4.38,3.64,28.07152032852173,7000000000
Llama-2-13b-hf,mxq,3_99,3.99,mxq1,4.7783,6.6289,8.14,6.99,57.4395797252655,13000000000
Meta-Llama-3-8B,mxq,5_60,5.6,mxq1,6.0406,9.3561,7.47,6.51,21.542166233062744,8000000000
Meta-Llama-3-8B,mxq,4_87,4.87,mxq1,6.0654,9.4027,6.87,5.91,22.280656099319454,8000000000
Llama-2-7b-hf,mxq,7_50,7.5,mxq1,5.2375,6.9952,6.86,6.14,17.55693507194519,7000000000
Llama-2-7b-hf,mxq,7_14,7.14,mxq1,5.2423,7.005,6.59,5.87,18.3657546043396,7000000000
Meta-Llama-3-8B,mxq,3_41,3.41,mxq1,7.4657,11.9802,6.02,5.06,29.485385179519653,8000000000
Llama-2-7b-hf,mxq,3_43,3.43,mxq1,5.7097,7.7118,4.13,3.39,29.77008366584778,7000000000
Meta-Llama-3-8B,mxq,4_83,4.83,mxq1,6.0735,9.4189,6.84,5.88,22.990070819854736,8000000000
Llama-2-7b-hf,mxq,3_69,3.69,mxq1,5.5089,7.4537,4.35,3.62,29.06033706665039,7000000000
Meta-Llama-3-8B,mxq,3_81,3.81,mxq1,6.8313,10.7687,6.26,5.3,26.38226747512817,8000000000
Llama-2-13b-hf,mxq,5_70,5.7,mxq1,4.6714,6.4949,10.19,9.03,48.843918323516846,13000000000
Llama-2-13b-hf,mxq,5_26,5.26,mxq1,4.683,6.5018,9.54,8.38,51.51307415962219,13000000000
Llama-2-7b-hf,mxq,4_93,4.93,mxq1,5.2778,7.0546,4.94,4.21,25.59981203079224,7000000000
Meta-Llama-3-8B,mxq,7_19,7.19,mxq1,6.0041,9.3032,8.73,7.8,28.370368480682373,8000000000
Meta-Llama-3-8B,mxq,5_44,5.44,mxq1,6.0448,9.3655,7.34,6.38,21.47695994377136,8000000000
Meta-Llama-3-8B,mxq,7_44,7.44,mxq1,6.0009,9.293,8.93,8,22.628000497817997,8000000000
Meta-Llama-3-8B,mxq,7_41,7.41,mxq1,6.0029,9.2926,8.93,8,21.850175380706787,8000000000
Llama-2-7b-hf,mxq,4_81,4.81,mxq1,5.2793,7.0574,4.85,4.12,28.86678671836853,7000000000
Llama-2-7b-hf,mxq,7_16,7.16,mxq1,5.242,7.0042,6.6,5.89,18.226997137069706,7000000000
Llama-2-7b-hf,mxq,5_44,5.44,mxq1,5.2697,7.0439,5.33,4.59,25.71676087379456,7000000000
Meta-Llama-3-8B,mxq,5_26,5.26,mxq1,6.0509,9.379,7.19,6.23,21.556044101715088,8000000000
Llama-2-13b-hf,mxq,4_93,4.93,mxq1,4.6863,6.5033,9.05,7.89,70.84733772277832,13000000000
Llama-2-13b-hf,mxq,5_80,5.8,mxq1,4.67,6.4948,10.34,9.18,50.03610062599182,13000000000
Llama-2-7b-hf,mxq,5_48,5.48,mxq1,5.2696,7.0421,5.36,4.62,25.350111722946167,7000000000
Llama-2-13b-hf,mxq,7_44,7.44,mxq1,4.6504,6.4712,12.78,11.66,46.96999645233154,13000000000
Meta-Llama-3-8B,mxq,3_75,3.75,mxq1,6.982,10.9958,6.25,5.29,27.03219723701477,8000000000
Llama-2-13b-hf,mxq,6_95,6.95,mxq1,4.6549,6.4776,12.03,10.91,49.46874260902405,13000000000
Llama-2-13b-hf,mxq,4_65,4.65,mxq1,4.6907,6.5094,8.64,7.48,50.80217742919922,13000000000
Llama-2-13b-hf,mxq,4_39,4.39,mxq1,4.695,6.5211,8.25,7.1,52.7899603843689,13000000000
Llama-2-13b-hf,mxq,5_36,5.36,mxq1,4.6826,6.5004,9.69,8.53,50.82804775238037,13000000000
Llama-2-7b-hf,mxq,5_68,5.68,mxq1,5.2658,7.0355,5.51,4.77,25.674433946609497,7000000000
Llama-2-13b-hf,mxq,7_48,7.48,mxq1,4.6504,6.4712,12.78,11.66,47.635294914245605,13000000000
Meta-Llama-3-8B,mxq,5_58,5.58,mxq1,6.0411,9.3569,7.45,6.49,21.98940086364746,8000000000
Llama-2-7b-hf,mxq,5_38,5.38,mxq1,5.2714,7.0477,5.28,4.55,24.46316957473755,7000000000
Llama-2-13b-hf,mxq,5_74,5.74,mxq1,4.671,6.4955,10.25,9.09,49.56825613975525,13000000000
Llama-2-13b-hf,mxq,5_38,5.38,mxq1,4.6807,6.499,9.72,8.57,54.57664918899536,13000000000
Llama-2-13b-hf,mxq,3_85,3.85,mxq1,4.8164,6.6794,8.09,6.94,58.27704977989197,13000000000
Llama-2-7b-hf,mxq,6_98,6.98,mxq1,5.2445,7.0079,6.47,5.75,18.454780340194706,7000000000
Llama-2-7b-hf,mxq,7_53,7.53,mxq1,5.2371,6.9944,6.88,6.17,17.773108959197998,7000000000
Meta-Llama-3-8B,mxq,5_84,5.84,mxq1,6.0271,9.3356,7.66,6.7,21.90815305709839,8000000000
Llama-2-13b-hf,mxq,4_77,4.77,mxq1,4.6895,6.505,8.81,7.66,51.22358536720276,13000000000
Llama-2-13b-hf,mxq,3_81,3.81,mxq1,4.8256,6.694,8.01,6.85,58.82802391052246,13000000000
Llama-2-7b-hf,mxq,5_62,5.62,mxq1,5.2674,7.0362,5.46,4.73,25.617060899734497,7000000000
Llama-2-7b-hf,mxq,4_89,4.89,mxq1,5.2782,7.0552,4.91,4.18,25.147533655166622,7000000000
Llama-2-7b-hf,mxq,5_82,5.82,mxq1,5.2588,7.0318,5.61,4.88,20.976725816726685,7000000000
Llama-2-7b-hf,mxq,5_52,5.52,mxq1,5.2708,7.0414,5.39,4.65,25.396920442581177,7000000000
Llama-2-13b-hf,mxq,3_63,3.63,mxq1,4.8761,6.7711,7.74,6.58,58.59348392486572,13000000000
Meta-Llama-3-8B,mxq,5_82,5.82,mxq1,6.024,9.3285,7.65,6.69,21.71405291557312,8000000000
Llama-2-7b-hf,mxq,4_79,4.79,mxq1,5.2839,7.0628,4.83,4.09,25.93865180015564,7000000000
Llama-2-7b-hf,mxq,5_56,5.56,mxq1,5.2694,7.039,5.42,4.68,24.958718299865723,7000000000
Llama-2-13b-hf,mxq,5_66,5.66,mxq1,4.6721,6.4956,10.13,8.97,49.82615399360657,13000000000
Meta-Llama-3-8B,mxq,7_48,7.48,mxq1,6.0026,9.2908,8.97,8.04,29.58102869987488,8000000000
Llama-2-7b-hf,mxq,7_02,7.02,mxq1,5.2436,7.0073,6.5,5.78,18.2511842250824,7000000000
Meta-Llama-3-8B,mxq,5_76,5.76,mxq1,6.0334,9.3427,7.6,6.64,21.541686296463013,8000000000
Meta-Llama-3-8B,mxq,5_72,5.72,mxq1,6.0356,9.3457,7.57,6.61,22.011995553970337,8000000000
Llama-2-7b-hf,mxq,7_32,7.32,mxq1,5.2407,7.0011,6.72,6.01,19.1725070476532,7000000000
Meta-Llama-3-8B,mxq,5_34,5.34,mxq1,6.0477,9.3718,7.26,6.3,21.53932309150696,8000000000
Llama-2-7b-hf,mxq,3_73,3.73,mxq1,5.4962,7.4295,4.34,3.6,29.004101514816284,7000000000
Llama-2-13b-hf,mxq,7_42,7.42,mxq1,4.6515,6.4723,12.69,11.57,47.37829351425171,13000000000
Meta-Llama-3-8B,mxq,6_95,6.95,mxq1,6.0154,9.2989,8.54,7.6,23.070029973983765,8000000000
Llama-2-7b-hf,mxq,5_54,5.54,mxq1,5.2691,7.0408,5.4,4.67,25.267438173294067,7000000000
Llama-2-7b-hf,mxq,4_77,4.77,mxq1,5.2831,7.062,4.82,4.09,25.033761739730835,7000000000
Llama-2-13b-hf,mxq,5_28,5.28,mxq1,4.6838,6.5005,9.57,8.41,49.98366189002991,13000000000
Llama-2-13b-hf,mxq,3_39,3.39,mxq1,4.9744,6.9201,7.38,6.22,60.69760990142822,13000000000
Meta-Llama-3-8B,mxq,5_66,5.66,mxq1,6.0372,9.3505,7.52,6.56,21.449782848358154,8000000000
Llama-2-7b-hf,mxq,4_71,4.71,mxq1,5.2819,7.0649,4.78,4.05,25.589730739593502,7000000000
Llama-2-7b-hf,mxq,5_34,5.34,mxq1,5.2729,7.0479,5.25,4.52,27.387003183364868,7000000000
Meta-Llama-3-8B,mxq,7_36,7.36,mxq1,6.004,9.2973,8.87,7.94,23.905518770217896,8000000000
Llama-2-13b-hf,mxq,7_04,7.04,mxq1,4.655,6.4774,12.16,11.04,48.98224377632141,13000000000
Llama-2-7b-hf,mxq,3_91,3.91,mxq1,5.4342,7.3116,4.45,3.71,27.68025779724121,7000000000
Meta-Llama-3-8B,mxq,5_80,5.8,mxq1,6.0286,9.335,7.63,6.67,21.80556988716125,8000000000
Llama-2-7b-hf,mxq,5_28,5.28,mxq1,5.2732,7.0486,5.21,4.47,25.85224175453186,7000000000
Llama-2-7b-hf,mxq,6_95,6.95,mxq1,5.2447,7.0086,6.44,5.73,17.972928524017334,7000000000
Llama-2-13b-hf,mxq,7_24,7.24,mxq1,4.6519,6.474,12.52,11.39,48.170284032821655,13000000000
Llama-2-13b-hf,mxq,7_14,7.14,mxq1,4.6549,6.476,12.31,11.19,48.113617181777954,13000000000
Meta-Llama-3-8B,mxq,4_81,4.81,mxq1,6.0854,9.4414,6.82,5.86,22.937230825424194,8000000000
Meta-Llama-3-8B,mxq,3_91,3.91,mxq1,6.6453,10.4581,6.4,5.45,25.770015239715576,8000000000
Llama-2-13b-hf,mxq,5_34,5.34,mxq1,4.6837,6.5001,9.66,8.5,50.49543571472168,13000000000
Llama-2-7b-hf,mxq,7_42,7.42,mxq1,5.2391,6.9978,6.82,6.1,33.25041484832764,7000000000
Meta-Llama-3-8B,mxq,3_43,3.43,mxq1,7.417,11.8897,6.06,5.1,28.562158346176147,8000000000
Llama-2-13b-hf,mxq,5_62,5.62,mxq1,4.6753,6.496,10.07,8.91,52.23504853248596,13000000000
Meta-Llama-3-8B,mxq,4_97,4.97,mxq1,6.0482,9.3669,6.96,6,21.503031969070435,8000000000
Llama-2-13b-hf,mxq,3_95,3.95,mxq1,4.7941,6.6471,8.06,6.9,57.97587466239929,13000000000
Llama-2-7b-hf,mxq,7_04,7.04,mxq1,5.2427,7.0058,6.57,5.85,20.113675594329838,7000000000
Llama-2-7b-hf,mxq,3_83,3.83,mxq1,5.4639,7.361,4.42,3.68,27.46671795845032,7000000000
Meta-Llama-3-8B,mxq,7_34,7.34,mxq1,6.0033,9.3018,8.85,7.92,22.870113134384155,8000000000
Meta-Llama-3-8B,mxq,7_50,7.5,mxq1,6.0015,9.2895,8.98,8.05,23.23700785636902,8000000000
Meta-Llama-3-8B,mxq,4_37,4.37,mxq1,6.1519,9.5291,6.47,5.51,24.402676105499268,8000000000
Meta-Llama-3-8B,mxq,7_02,7.02,mxq1,6.0185,9.3053,8.59,7.66,21.612669944763184,8000000000
Llama-2-13b-hf,mxq,7_13,7.13,mxq1,4.6532,6.4763,12.29,11.17,49.51757788658142,13000000000
Llama-2-13b-hf,mxq,4_91,4.91,mxq1,4.687,6.5045,9.02,7.86,51.22200608253479,13000000000
Llama-2-7b-hf,mxq,5_26,5.26,mxq1,5.2744,7.0493,5.19,4.45,25.818639755249023,7000000000
Llama-2-13b-hf,mxq,4_85,4.85,mxq1,4.6872,6.505,8.93,7.78,51.86989665031433,13000000000
Llama-2-7b-hf,mxq,3_93,3.93,mxq1,5.4286,7.3034,4.46,3.72,27.22407555580139,7000000000
Meta-Llama-3-8B,mxq,7_01,7.01,mxq1,6.0119,9.3004,8.58,7.65,22.66222357749939,8000000000
Meta-Llama-3-8B,mxq,4_95,4.95,mxq1,6.0478,9.3648,6.94,5.98,21.965415716171265,8000000000
Meta-Llama-3-8B,mxq,3_33,3.33,mxq1,7.7533,12.4403,5.89,4.93,29.523408889770508,8000000000
Llama-2-13b-hf,mxq,5_46,5.46,mxq1,4.6811,6.4982,9.84,8.69,49.53258728981018,13000000000
Llama-2-7b-hf,mxq,4_01,4.01,mxq1,5.3993,7.2588,3.71,3.71,26.469258069992065,7000000000
Meta-Llama-3-8B,mxq,3_37,3.37,mxq1,7.5538,12.0992,5.97,5,29.07636523246765,8000000000
Llama-2-13b-hf,mxq,4_81,4.81,mxq1,4.688,6.5054,8.87,7.72,51.93201231956482,13000000000
Llama-2-7b-hf,mxq,5_40,5.4,mxq1,5.2706,7.0465,5.3,4.56,24.64561104774475,7000000000
Llama-2-13b-hf,mxq,7_20,7.2,mxq1,4.6543,6.4752,12.4,11.28,48.229536294937134,13000000000
Llama-2-7b-hf,mxq,5_50,5.5,mxq1,5.2707,7.0415,5.37,4.64,24.31981730461121,7000000000
Llama-2-13b-hf,mxq,5_60,5.6,mxq1,4.6758,6.4956,10.04,8.88,49.183337688446045,13000000000
Llama-2-13b-hf,mxq,7_36,7.36,mxq1,4.6516,6.4727,12.66,11.54,47.06161260604858,13000000000
Meta-Llama-3-8B,mxq,5_22,5.22,mxq1,6.0527,9.3814,7.16,6.2,21.31597685813904,8000000000
Llama-2-7b-hf,mxq,3_39,3.39,mxq1,5.8485,7.8727,4.06,3.32,29.86050248146057,7000000000
Llama-2-13b-hf,mxq,7_32,7.32,mxq1,4.6515,6.4726,12.66,11.54,47.35753536224365,13000000000
Llama-2-7b-hf,mxq,4_75,4.75,mxq1,5.2801,7.0631,4.81,4.07,23.95880961418152,7000000000
Meta-Llama-3-8B,mxq,7_24,7.24,mxq1,6.0118,9.3091,8.77,7.84,40.830764293670654,8000000000
